date,region,marketing_channel,campaign,campaign_type,customer_eligibility,discount_rate,marketing_spend,stockout_rate,delivery_delay_rate,payment_failure_rate,source_system,refresh_cadence
2018-06-08,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,34.71,0.0321,0.0904,0.0384,Simulated_Business_Context,Daily
2018-06-08,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,209.06,0.0401,0.07,0.0154,Simulated_Business_Context,Daily
2018-06-08,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,112.94,0.0234,0.1043,0.0122,Simulated_Business_Context,Daily
2018-06-08,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,78.28,0.0419,0.0979,0.0285,Simulated_Business_Context,Daily
2018-06-08,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,97.94,0.0315,0.1148,0.0279,Simulated_Business_Context,Daily
2018-06-08,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,35.48,0.0394,0.0923,0.017,Simulated_Business_Context,Daily
2018-06-08,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,173.6,0.0285,0.0929,0.0203,Simulated_Business_Context,Daily
2018-06-08,Minas Gerais,Social,No Promotion,None,All Customers,0.0,98.96,0.0341,0.1154,0.0298,Simulated_Business_Context,Daily
2018-06-08,Minas Gerais,Email,No Promotion,None,All Customers,0.0,70.01,0.0369,0.0724,0.0232,Simulated_Business_Context,Daily
2018-06-08,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,93.14,0.0485,0.0597,0.0266,Simulated_Business_Context,Daily
2018-06-08,Parana,Organic,No Promotion,None,All Customers,0.0,37.98,0.0323,0.064,0.019,Simulated_Business_Context,Daily
2018-06-08,Parana,Paid Search,No Promotion,None,All Customers,0.0,155.01,0.0439,0.071,0.0242,Simulated_Business_Context,Daily
2018-06-08,Parana,Social,No Promotion,None,All Customers,0.0,135.05,0.0293,0.0857,0.0117,Simulated_Business_Context,Daily
2018-06-08,Parana,Email,No Promotion,None,All Customers,0.0,54.59,0.0279,0.1241,0.0284,Simulated_Business_Context,Daily
2018-06-08,Parana,Affiliate,No Promotion,None,All Customers,0.0,107.46,0.0383,0.072,0.0273,Simulated_Business_Context,Daily
2018-06-08,Bahia,Organic,No Promotion,None,All Customers,0.0,44.19,0.0435,0.0744,0.0138,Simulated_Business_Context,Daily
2018-06-08,Bahia,Paid Search,No Promotion,None,All Customers,0.0,186.37,0.0411,0.1089,0.0239,Simulated_Business_Context,Daily
2018-06-08,Bahia,Social,No Promotion,None,All Customers,0.0,124.58,0.032,0.0822,0.0129,Simulated_Business_Context,Daily
2018-06-08,Bahia,Email,No Promotion,None,All Customers,0.0,77.33,0.0396,0.0674,0.0299,Simulated_Business_Context,Daily
2018-06-08,Bahia,Affiliate,No Promotion,None,All Customers,0.0,104.45,0.0518,0.0545,0.0304,Simulated_Business_Context,Daily
2018-06-09,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,40.33,0.0308,0.1149,0.0192,Simulated_Business_Context,Daily
2018-06-09,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,210.64,0.0143,0.0333,0.0126,Simulated_Business_Context,Daily
2018-06-09,Sao Paulo,Social,No Promotion,None,All Customers,0.0,109.29,0.0257,0.0607,0.0283,Simulated_Business_Context,Daily
2018-06-09,Sao Paulo,Email,No Promotion,None,All Customers,0.0,74.37,0.0495,0.1266,0.0072,Simulated_Business_Context,Daily
2018-06-09,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,79.81,0.0103,0.046,0.0288,Simulated_Business_Context,Daily
2018-06-09,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,43.16,0.0381,0.0808,0.0118,Simulated_Business_Context,Daily
2018-06-09,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,188.42,0.0386,0.081,0.0198,Simulated_Business_Context,Daily
2018-06-09,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,134.83,0.0195,0.0548,0.0276,Simulated_Business_Context,Daily
2018-06-09,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,73.48,0.0293,0.0914,0.0266,Simulated_Business_Context,Daily
2018-06-09,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,106.18,0.0267,0.0763,0.0247,Simulated_Business_Context,Daily
2018-06-09,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.48,0.0217,0.0449,0.049,Simulated_Business_Context,Daily
2018-06-09,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,199.42,0.0416,0.0961,0.0312,Simulated_Business_Context,Daily
2018-06-09,Minas Gerais,Social,No Promotion,None,All Customers,0.0,135.44,0.0443,0.1082,0.0263,Simulated_Business_Context,Daily
2018-06-09,Minas Gerais,Email,No Promotion,None,All Customers,0.0,65.13,0.0577,0.0849,0.0288,Simulated_Business_Context,Daily
2018-06-09,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,91.0,0.033,0.0888,0.0219,Simulated_Business_Context,Daily
2018-06-09,Parana,Organic,No Promotion,None,All Customers,0.0,42.02,0.0391,0.118,0.0181,Simulated_Business_Context,Daily
2018-06-09,Parana,Paid Search,No Promotion,None,All Customers,0.0,216.23,0.0278,0.0992,0.0318,Simulated_Business_Context,Daily
2018-06-09,Parana,Social,No Promotion,None,All Customers,0.0,129.48,0.0299,0.0836,0.0314,Simulated_Business_Context,Daily
2018-06-09,Parana,Email,No Promotion,None,All Customers,0.0,68.24,0.0051,0.0628,0.0296,Simulated_Business_Context,Daily
2018-06-09,Parana,Affiliate,No Promotion,None,All Customers,0.0,96.49,0.0447,0.1061,0.0233,Simulated_Business_Context,Daily
2018-06-09,Bahia,Organic,No Promotion,None,All Customers,0.0,39.11,0.0525,0.1055,0.0188,Simulated_Business_Context,Daily
2018-06-09,Bahia,Paid Search,No Promotion,None,All Customers,0.0,166.07,0.0353,0.0566,0.0336,Simulated_Business_Context,Daily
2018-06-09,Bahia,Social,No Promotion,None,All Customers,0.0,115.15,0.0338,0.1068,0.0214,Simulated_Business_Context,Daily
2018-06-09,Bahia,Email,No Promotion,None,All Customers,0.0,62.31,0.0391,0.0698,0.0373,Simulated_Business_Context,Daily
2018-06-09,Bahia,Affiliate,No Promotion,None,All Customers,0.0,81.28,0.0075,0.1011,0.0221,Simulated_Business_Context,Daily
2018-06-10,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,45.7,0.0396,0.0905,0.0189,Simulated_Business_Context,Daily
2018-06-10,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,183.38,0.0453,0.1294,0.0213,Simulated_Business_Context,Daily
2018-06-10,Sao Paulo,Social,No Promotion,None,All Customers,0.0,126.89,0.0378,0.0718,0.0282,Simulated_Business_Context,Daily
2018-06-10,Sao Paulo,Email,No Promotion,None,All Customers,0.0,65.24,0.0407,0.0718,0.0233,Simulated_Business_Context,Daily
2018-06-10,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,112.02,0.026,0.0784,0.0371,Simulated_Business_Context,Daily
2018-06-10,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,30.17,0.0508,0.0684,0.0283,Simulated_Business_Context,Daily
2018-06-10,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,185.62,0.0331,0.0703,0.04,Simulated_Business_Context,Daily
2018-06-10,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,127.65,0.0356,0.0783,0.0227,Simulated_Business_Context,Daily
2018-06-10,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,70.95,0.0271,0.0937,0.0365,Simulated_Business_Context,Daily
2018-06-10,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,91.5,0.0312,0.0781,0.0346,Simulated_Business_Context,Daily
2018-06-10,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,38.88,0.0277,0.1002,0.0193,Simulated_Business_Context,Daily
2018-06-10,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,189.71,0.0377,0.0598,0.0107,Simulated_Business_Context,Daily
2018-06-10,Minas Gerais,Social,No Promotion,None,All Customers,0.0,126.04,0.0087,0.0568,0.0312,Simulated_Business_Context,Daily
2018-06-10,Minas Gerais,Email,No Promotion,None,All Customers,0.0,74.84,0.0331,0.0576,0.0216,Simulated_Business_Context,Daily
2018-06-10,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,85.31,0.0334,0.0491,0.018,Simulated_Business_Context,Daily
2018-06-10,Parana,Organic,No Promotion,None,All Customers,0.0,46.47,0.0394,0.0826,0.015,Simulated_Business_Context,Daily
2018-06-10,Parana,Paid Search,No Promotion,None,All Customers,0.0,233.61,0.0261,0.091,0.0174,Simulated_Business_Context,Daily
2018-06-10,Parana,Social,No Promotion,None,All Customers,0.0,105.18,0.0509,0.0606,0.0257,Simulated_Business_Context,Daily
2018-06-10,Parana,Email,No Promotion,None,All Customers,0.0,59.6,0.0307,0.0906,0.0318,Simulated_Business_Context,Daily
2018-06-10,Parana,Affiliate,No Promotion,None,All Customers,0.0,81.65,0.026,0.1035,0.0356,Simulated_Business_Context,Daily
2018-06-10,Bahia,Organic,No Promotion,None,All Customers,0.0,34.51,0.0465,0.0491,0.0226,Simulated_Business_Context,Daily
2018-06-10,Bahia,Paid Search,No Promotion,None,All Customers,0.0,173.91,0.0301,0.1277,0.0246,Simulated_Business_Context,Daily
2018-06-10,Bahia,Social,No Promotion,None,All Customers,0.0,121.97,0.0282,0.0725,0.0185,Simulated_Business_Context,Daily
2018-06-10,Bahia,Email,No Promotion,None,All Customers,0.0,71.54,0.0346,0.0686,0.0206,Simulated_Business_Context,Daily
2018-06-10,Bahia,Affiliate,No Promotion,None,All Customers,0.0,66.17,0.0262,0.074,0.0214,Simulated_Business_Context,Daily
2018-06-11,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,44.3,0.0453,0.0342,0.0109,Simulated_Business_Context,Daily
2018-06-11,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,166.22,0.0217,0.0281,0.0357,Simulated_Business_Context,Daily
2018-06-11,Sao Paulo,Social,No Promotion,None,All Customers,0.0,115.37,0.0496,0.0571,0.0119,Simulated_Business_Context,Daily
2018-06-11,Sao Paulo,Email,No Promotion,None,All Customers,0.0,77.81,0.0205,0.0901,0.0304,Simulated_Business_Context,Daily
2018-06-11,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,91.45,0.0313,0.1145,0.0176,Simulated_Business_Context,Daily
2018-06-11,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,40.15,0.0333,0.1293,0.0347,Simulated_Business_Context,Daily
2018-06-11,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,136.09,0.0374,0.1184,0.019,Simulated_Business_Context,Daily
2018-06-11,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,134.92,0.0234,0.0696,0.0359,Simulated_Business_Context,Daily
2018-06-11,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,87.54,0.0345,0.0917,0.0193,Simulated_Business_Context,Daily
2018-06-11,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,97.58,0.0496,0.0813,0.0244,Simulated_Business_Context,Daily
2018-06-11,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,45.61,0.0343,0.0345,0.0373,Simulated_Business_Context,Daily
2018-06-11,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,122.89,0.0395,0.0695,0.0251,Simulated_Business_Context,Daily
2018-06-11,Minas Gerais,Social,No Promotion,None,All Customers,0.0,91.94,0.0217,0.1242,0.0291,Simulated_Business_Context,Daily
2018-06-11,Minas Gerais,Email,No Promotion,None,All Customers,0.0,68.61,0.0251,0.0319,0.0188,Simulated_Business_Context,Daily
2018-06-11,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,87.27,0.0542,0.0996,0.0226,Simulated_Business_Context,Daily
2018-06-11,Parana,Organic,No Promotion,None,All Customers,0.0,33.58,0.0254,0.1073,0.0347,Simulated_Business_Context,Daily
2018-06-11,Parana,Paid Search,No Promotion,None,All Customers,0.0,185.59,0.0144,0.072,0.0234,Simulated_Business_Context,Daily
2018-06-11,Parana,Social,No Promotion,None,All Customers,0.0,108.79,0.0149,0.0621,0.0243,Simulated_Business_Context,Daily
2018-06-11,Parana,Email,No Promotion,None,All Customers,0.0,77.47,0.0453,0.1267,0.0207,Simulated_Business_Context,Daily
2018-06-11,Parana,Affiliate,No Promotion,None,All Customers,0.0,98.3,0.0307,0.0567,0.0193,Simulated_Business_Context,Daily
2018-06-11,Bahia,Organic,No Promotion,None,All Customers,0.0,43.04,0.0273,0.0688,0.0158,Simulated_Business_Context,Daily
2018-06-11,Bahia,Paid Search,No Promotion,None,All Customers,0.0,188.92,0.0405,0.1164,0.0298,Simulated_Business_Context,Daily
2018-06-11,Bahia,Social,No Promotion,None,All Customers,0.0,133.41,0.042,0.0736,0.0259,Simulated_Business_Context,Daily
2018-06-11,Bahia,Email,No Promotion,None,All Customers,0.0,86.98,0.0252,0.1225,0.0301,Simulated_Business_Context,Daily
2018-06-11,Bahia,Affiliate,No Promotion,None,All Customers,0.0,91.33,0.0209,0.0506,0.028,Simulated_Business_Context,Daily
2018-06-12,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,41.04,0.0295,0.0483,0.0229,Simulated_Business_Context,Daily
2018-06-12,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,197.01,0.0193,0.0697,0.0281,Simulated_Business_Context,Daily
2018-06-12,Sao Paulo,Social,No Promotion,None,All Customers,0.0,117.02,0.0316,0.06,0.0259,Simulated_Business_Context,Daily
2018-06-12,Sao Paulo,Email,No Promotion,None,All Customers,0.0,70.19,0.0174,0.0687,0.0203,Simulated_Business_Context,Daily
2018-06-12,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,96.89,0.0262,0.0663,0.0235,Simulated_Business_Context,Daily
2018-06-12,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,44.38,0.0361,0.1466,0.0149,Simulated_Business_Context,Daily
2018-06-12,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,147.31,0.0341,0.0451,0.022,Simulated_Business_Context,Daily
2018-06-12,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,104.73,0.036,0.0724,0.0195,Simulated_Business_Context,Daily
2018-06-12,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,71.49,0.0472,0.076,0.0267,Simulated_Business_Context,Daily
2018-06-12,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,114.15,0.0363,0.0718,0.0371,Simulated_Business_Context,Daily
2018-06-12,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,45.25,0.0524,0.0805,0.0246,Simulated_Business_Context,Daily
2018-06-12,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,173.96,0.0259,0.1228,0.0313,Simulated_Business_Context,Daily
2018-06-12,Minas Gerais,Social,No Promotion,None,All Customers,0.0,134.89,0.0384,0.0957,0.0216,Simulated_Business_Context,Daily
2018-06-12,Minas Gerais,Email,No Promotion,None,All Customers,0.0,69.11,0.0503,0.0734,0.0212,Simulated_Business_Context,Daily
2018-06-12,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,79.63,0.0211,0.0383,0.0215,Simulated_Business_Context,Daily
2018-06-12,Parana,Organic,No Promotion,None,All Customers,0.0,36.98,0.0562,0.0686,0.0286,Simulated_Business_Context,Daily
2018-06-12,Parana,Paid Search,No Promotion,None,All Customers,0.0,194.48,0.0564,0.0752,0.0151,Simulated_Business_Context,Daily
2018-06-12,Parana,Social,No Promotion,None,All Customers,0.0,121.55,0.0381,0.1101,0.0238,Simulated_Business_Context,Daily
2018-06-12,Parana,Email,No Promotion,None,All Customers,0.0,68.96,0.0169,0.1009,0.0255,Simulated_Business_Context,Daily
2018-06-12,Parana,Affiliate,No Promotion,None,All Customers,0.0,80.0,0.0322,0.0729,0.0318,Simulated_Business_Context,Daily
2018-06-12,Bahia,Organic,No Promotion,None,All Customers,0.0,46.77,0.0439,0.0399,0.0097,Simulated_Business_Context,Daily
2018-06-12,Bahia,Paid Search,No Promotion,None,All Customers,0.0,187.43,0.0227,0.0826,0.0229,Simulated_Business_Context,Daily
2018-06-12,Bahia,Social,No Promotion,None,All Customers,0.0,129.66,0.0356,0.1061,0.0136,Simulated_Business_Context,Daily
2018-06-12,Bahia,Email,No Promotion,None,All Customers,0.0,56.53,0.0344,0.0417,0.0208,Simulated_Business_Context,Daily
2018-06-12,Bahia,Affiliate,No Promotion,None,All Customers,0.0,93.38,0.0149,0.0691,0.0345,Simulated_Business_Context,Daily
2018-06-13,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,46.94,0.0506,0.0819,0.0374,Simulated_Business_Context,Daily
2018-06-13,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,176.87,0.0236,0.0818,0.0192,Simulated_Business_Context,Daily
2018-06-13,Sao Paulo,Social,No Promotion,None,All Customers,0.0,103.87,0.0549,0.064,0.0155,Simulated_Business_Context,Daily
2018-06-13,Sao Paulo,Email,No Promotion,None,All Customers,0.0,45.87,0.0303,0.1736,0.0368,Simulated_Business_Context,Daily
2018-06-13,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,77.27,0.0346,0.0643,0.0329,Simulated_Business_Context,Daily
2018-06-13,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,43.13,0.0226,0.0657,0.0195,Simulated_Business_Context,Daily
2018-06-13,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,198.7,0.031,0.1051,0.0185,Simulated_Business_Context,Daily
2018-06-13,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,132.84,0.0211,0.0954,0.021,Simulated_Business_Context,Daily
2018-06-13,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,68.3,0.0057,0.0604,0.0343,Simulated_Business_Context,Daily
2018-06-13,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,81.24,0.0146,0.0623,0.0281,Simulated_Business_Context,Daily
2018-06-13,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,44.95,0.0489,0.1071,0.0303,Simulated_Business_Context,Daily
2018-06-13,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,177.22,0.0288,0.1172,0.0336,Simulated_Business_Context,Daily
2018-06-13,Minas Gerais,Social,No Promotion,None,All Customers,0.0,96.8,0.0155,0.0208,0.0329,Simulated_Business_Context,Daily
2018-06-13,Minas Gerais,Email,No Promotion,None,All Customers,0.0,90.45,0.0239,0.0919,0.0146,Simulated_Business_Context,Daily
2018-06-13,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,62.59,0.0378,0.117,0.0333,Simulated_Business_Context,Daily
2018-06-13,Parana,Organic,No Promotion,None,All Customers,0.0,39.88,0.0439,0.0796,0.0245,Simulated_Business_Context,Daily
2018-06-13,Parana,Paid Search,No Promotion,None,All Customers,0.0,181.67,0.0477,0.1211,0.0155,Simulated_Business_Context,Daily
2018-06-13,Parana,Social,No Promotion,None,All Customers,0.0,123.13,0.0518,0.0748,0.0266,Simulated_Business_Context,Daily
2018-06-13,Parana,Email,No Promotion,None,All Customers,0.0,84.65,0.0604,0.0987,0.0416,Simulated_Business_Context,Daily
2018-06-13,Parana,Affiliate,No Promotion,None,All Customers,0.0,77.67,0.0323,0.0875,0.0414,Simulated_Business_Context,Daily
2018-06-13,Bahia,Organic,No Promotion,None,All Customers,0.0,38.17,0.0441,0.0993,0.0228,Simulated_Business_Context,Daily
2018-06-13,Bahia,Paid Search,No Promotion,None,All Customers,0.0,195.96,0.0321,0.0976,0.0368,Simulated_Business_Context,Daily
2018-06-13,Bahia,Social,No Promotion,None,All Customers,0.0,116.46,0.0199,0.1176,0.0345,Simulated_Business_Context,Daily
2018-06-13,Bahia,Email,No Promotion,None,All Customers,0.0,54.21,0.0271,0.0573,0.0336,Simulated_Business_Context,Daily
2018-06-13,Bahia,Affiliate,No Promotion,None,All Customers,0.0,53.05,0.0482,0.0687,0.0273,Simulated_Business_Context,Daily
2018-06-14,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,43.64,0.0137,0.063,0.0177,Simulated_Business_Context,Daily
2018-06-14,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,165.96,0.0386,0.1284,0.0291,Simulated_Business_Context,Daily
2018-06-14,Sao Paulo,Social,No Promotion,None,All Customers,0.0,120.03,0.0497,0.0684,0.0208,Simulated_Business_Context,Daily
2018-06-14,Sao Paulo,Email,No Promotion,None,All Customers,0.0,86.47,0.0544,0.1063,0.0332,Simulated_Business_Context,Daily
2018-06-14,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,107.53,0.047,0.0493,0.0293,Simulated_Business_Context,Daily
2018-06-14,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,40.62,0.0168,0.0796,0.0165,Simulated_Business_Context,Daily
2018-06-14,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,194.29,0.0486,0.1136,0.0235,Simulated_Business_Context,Daily
2018-06-14,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,76.42,0.017,0.0363,0.034,Simulated_Business_Context,Daily
2018-06-14,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,46.18,0.0268,0.0969,0.0268,Simulated_Business_Context,Daily
2018-06-14,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,83.26,0.0413,0.0585,0.026,Simulated_Business_Context,Daily
2018-06-14,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,45.93,0.0267,0.035,0.0221,Simulated_Business_Context,Daily
2018-06-14,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,152.22,0.0299,0.0706,0.0194,Simulated_Business_Context,Daily
2018-06-14,Minas Gerais,Social,No Promotion,None,All Customers,0.0,134.05,0.023,0.0855,0.0447,Simulated_Business_Context,Daily
2018-06-14,Minas Gerais,Email,No Promotion,None,All Customers,0.0,79.03,0.0424,0.1298,0.0287,Simulated_Business_Context,Daily
2018-06-14,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,86.65,0.0376,0.0913,0.0137,Simulated_Business_Context,Daily
2018-06-14,Parana,Organic,No Promotion,None,All Customers,0.0,46.87,0.0283,0.0646,0.0196,Simulated_Business_Context,Daily
2018-06-14,Parana,Paid Search,No Promotion,None,All Customers,0.0,196.75,0.0306,0.0764,0.0431,Simulated_Business_Context,Daily
2018-06-14,Parana,Social,No Promotion,None,All Customers,0.0,113.88,0.0351,0.1065,0.0196,Simulated_Business_Context,Daily
2018-06-14,Parana,Email,No Promotion,None,All Customers,0.0,62.03,0.0307,0.0862,0.0287,Simulated_Business_Context,Daily
2018-06-14,Parana,Affiliate,No Promotion,None,All Customers,0.0,88.21,0.0399,0.0951,0.0213,Simulated_Business_Context,Daily
2018-06-14,Bahia,Organic,No Promotion,None,All Customers,0.0,43.46,0.0214,0.0423,0.0158,Simulated_Business_Context,Daily
2018-06-14,Bahia,Paid Search,No Promotion,None,All Customers,0.0,181.12,0.0413,0.1282,0.0253,Simulated_Business_Context,Daily
2018-06-14,Bahia,Social,No Promotion,None,All Customers,0.0,125.5,0.039,0.0533,0.0322,Simulated_Business_Context,Daily
2018-06-14,Bahia,Email,No Promotion,None,All Customers,0.0,58.82,0.0236,0.0893,0.0311,Simulated_Business_Context,Daily
2018-06-14,Bahia,Affiliate,No Promotion,None,All Customers,0.0,100.5,0.0477,0.0687,0.005,Simulated_Business_Context,Daily
2018-06-15,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,46.37,0.0511,0.0519,0.0116,Simulated_Business_Context,Daily
2018-06-15,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,210.35,0.0276,0.1136,0.0107,Simulated_Business_Context,Daily
2018-06-15,Sao Paulo,Social,No Promotion,None,All Customers,0.0,114.78,0.0479,0.0935,0.009,Simulated_Business_Context,Daily
2018-06-15,Sao Paulo,Email,No Promotion,None,All Customers,0.0,73.33,0.0471,0.0378,0.0208,Simulated_Business_Context,Daily
2018-06-15,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,92.62,0.0211,0.1125,0.0338,Simulated_Business_Context,Daily
2018-06-15,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,37.13,0.0402,0.0665,0.0297,Simulated_Business_Context,Daily
2018-06-15,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,206.07,0.0326,0.0677,0.0365,Simulated_Business_Context,Daily
2018-06-15,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,146.68,0.023,0.1134,0.0186,Simulated_Business_Context,Daily
2018-06-15,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,67.64,0.0539,0.1348,0.0273,Simulated_Business_Context,Daily
2018-06-15,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,63.98,0.0314,0.0894,0.0169,Simulated_Business_Context,Daily
2018-06-15,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.91,0.0302,0.081,0.0294,Simulated_Business_Context,Daily
2018-06-15,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,165.48,0.0367,0.1092,0.018,Simulated_Business_Context,Daily
2018-06-15,Minas Gerais,Social,No Promotion,None,All Customers,0.0,128.11,0.0603,0.02,0.034,Simulated_Business_Context,Daily
2018-06-15,Minas Gerais,Email,No Promotion,None,All Customers,0.0,57.74,0.035,0.1024,0.0307,Simulated_Business_Context,Daily
2018-06-15,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,89.91,0.0233,0.068,0.008,Simulated_Business_Context,Daily
2018-06-15,Parana,Organic,No Promotion,None,All Customers,0.0,36.4,0.0427,0.1091,0.0256,Simulated_Business_Context,Daily
2018-06-15,Parana,Paid Search,No Promotion,None,All Customers,0.0,179.02,0.0377,0.078,0.0313,Simulated_Business_Context,Daily
2018-06-15,Parana,Social,No Promotion,None,All Customers,0.0,122.56,0.0457,0.0735,0.0353,Simulated_Business_Context,Daily
2018-06-15,Parana,Email,No Promotion,None,All Customers,0.0,59.33,0.0278,0.0717,0.0308,Simulated_Business_Context,Daily
2018-06-15,Parana,Affiliate,No Promotion,None,All Customers,0.0,77.57,0.0334,0.1067,0.0291,Simulated_Business_Context,Daily
2018-06-15,Bahia,Organic,No Promotion,None,All Customers,0.0,46.62,0.0387,0.0464,0.0265,Simulated_Business_Context,Daily
2018-06-15,Bahia,Paid Search,No Promotion,None,All Customers,0.0,184.2,0.0359,0.0517,0.0235,Simulated_Business_Context,Daily
2018-06-15,Bahia,Social,No Promotion,None,All Customers,0.0,115.33,0.0481,0.1071,0.0163,Simulated_Business_Context,Daily
2018-06-15,Bahia,Email,No Promotion,None,All Customers,0.0,58.68,0.0397,0.0649,0.029,Simulated_Business_Context,Daily
2018-06-15,Bahia,Affiliate,No Promotion,None,All Customers,0.0,91.9,0.0381,0.1057,0.0254,Simulated_Business_Context,Daily
2018-06-16,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,39.85,0.0451,0.0689,0.03,Simulated_Business_Context,Daily
2018-06-16,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,205.02,0.0241,0.1026,0.0362,Simulated_Business_Context,Daily
2018-06-16,Sao Paulo,Social,No Promotion,None,All Customers,0.0,118.65,0.0458,0.0928,0.0279,Simulated_Business_Context,Daily
2018-06-16,Sao Paulo,Email,No Promotion,None,All Customers,0.0,70.12,0.027,0.0284,0.0125,Simulated_Business_Context,Daily
2018-06-16,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,55.17,0.0197,0.0904,0.039,Simulated_Business_Context,Daily
2018-06-16,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,39.46,0.0233,0.1346,0.0317,Simulated_Business_Context,Daily
